source_file,statistic,value,evidence_class,confirmatory
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.cpu.A1-A0.Avg@5,0.17333333333333334,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.cpu.A1-A0.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.cpu.A1-A0.root_rank,-1.8666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.cpu.A3-A2.AC@1,0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.cpu.A3-A2.Avg@5,0.01333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.cpu.A3-A2.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.cpu.A3-A2.root_rank,-0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.delay.A1-A0.AC@1,0.13333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.delay.A1-A0.Avg@5,0.07999999999999999,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.delay.A1-A0.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.delay.A1-A0.root_rank,0.8,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.delay.A3-A2.AC@1,0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.delay.A3-A2.Avg@5,0.09333333333333334,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.delay.A3-A2.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.delay.A3-A2.root_rank,0.13333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.disk.A1-A0.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.disk.A1-A0.Avg@5,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.disk.A1-A0.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.disk.A1-A0.root_rank,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.disk.A3-A2.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.disk.A3-A2.Avg@5,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.disk.A3-A2.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.disk.A3-A2.root_rank,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.loss.A1-A0.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.loss.A1-A0.Avg@5,-0.05333333333333334,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.loss.A1-A0.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.loss.A1-A0.root_rank,1.2666666666666666,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.loss.A3-A2.AC@1,-0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.loss.A3-A2.Avg@5,-0.02666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.loss.A3-A2.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.loss.A3-A2.root_rank,-0.13333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.mem.A1-A0.AC@1,0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.mem.A1-A0.Avg@5,0.14666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.mem.A1-A0.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.mem.A1-A0.root_rank,-1.2,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.mem.A3-A2.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.mem.A3-A2.Avg@5,0.013333333333333338,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.mem.A3-A2.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.mem.A3-A2.root_rank,-0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.socket.A1-A0.AC@1,0.3333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.socket.A1-A0.Avg@5,0.05333333333333332,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.socket.A1-A0.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.socket.A1-A0.root_rank,-0.26666666666666666,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.socket.A3-A2.AC@1,-0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.socket.A3-A2.Avg@5,-0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.socket.A3-A2.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.socket.A3-A2.root_rank,0.3333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.0.A1-A0.AC@1,0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.0.A1-A0.Avg@5,0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.0.A1-A0.cases,30,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.0.A1-A0.root_rank,-0.8666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.0.A3-A2.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.0.A3-A2.Avg@5,0.006666666666666665,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.0.A3-A2.cases,30,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.0.A3-A2.root_rank,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.1.A1-A0.AC@1,0.03333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.1.A1-A0.Avg@5,0.04666666666666666,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.1.A1-A0.cases,30,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.1.A1-A0.root_rank,0.6666666666666666,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.1.A3-A2.AC@1,-0.03333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.1.A3-A2.Avg@5,-0.01333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.1.A3-A2.cases,30,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.1.A3-A2.root_rank,0.16666666666666666,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.2.A1-A0.AC@1,0.2,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.2.A1-A0.Avg@5,0.08666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.2.A1-A0.cases,30,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.2.A1-A0.root_rank,-0.43333333333333335,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.2.A3-A2.AC@1,0.03333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.2.A3-A2.Avg@5,0.02,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.2.A3-A2.cases,30,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fold.2.A3-A2.root_rank,-0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-auth-service.A1-A0.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-auth-service.A1-A0.Avg@5,-0.05555555555555555,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-auth-service.A1-A0.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-auth-service.A1-A0.root_rank,2.3333333333333335,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-auth-service.A3-A2.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-auth-service.A3-A2.Avg@5,-0.011111111111111115,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-auth-service.A3-A2.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-auth-service.A3-A2.root_rank,0.1111111111111111,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-order-service.A1-A0.AC@1,-0.05555555555555555,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-order-service.A1-A0.Avg@5,-0.03333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-order-service.A1-A0.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-order-service.A1-A0.root_rank,0.16666666666666666,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-order-service.A3-A2.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-order-service.A3-A2.Avg@5,0.011111111111111108,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-order-service.A3-A2.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-order-service.A3-A2.root_rank,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-route-service.A1-A0.AC@1,0.3333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-route-service.A1-A0.Avg@5,0.1888888888888889,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-route-service.A1-A0.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-route-service.A1-A0.root_rank,-1.7222222222222223,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-route-service.A3-A2.AC@1,-0.1111111111111111,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-route-service.A3-A2.Avg@5,0.01111111111111112,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-route-service.A3-A2.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-route-service.A3-A2.root_rank,-0.05555555555555555,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-train-service.A1-A0.AC@1,0.1111111111111111,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-train-service.A1-A0.Avg@5,0.2888888888888889,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-train-service.A1-A0.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-train-service.A1-A0.root_rank,-2.3333333333333335,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-train-service.A3-A2.AC@1,0.05555555555555555,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-train-service.A3-A2.Avg@5,0.022222222222222223,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-train-service.A3-A2.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-train-service.A3-A2.root_rank,-0.1111111111111111,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-travel-service.A1-A0.AC@1,0.1111111111111111,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-travel-service.A1-A0.Avg@5,-0.05555555555555555,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-travel-service.A1-A0.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-travel-service.A1-A0.root_rank,0.5,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-travel-service.A3-A2.AC@1,0.05555555555555555,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-travel-service.A3-A2.Avg@5,-0.011111111111111115,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-travel-service.A3-A2.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.root.ts-travel-service.A3-A2.root_rank,0.2222222222222222,DIAGNOSTIC,false
